date,year,month,day,weekday,weekend,holiday,school_holiday,season,lockdown_level,is_workday,RAIN,SNOW,SUN,TEMP,WIND,cyclists,Tramvaje,Autobusy,Metro
2025-03-13,2025,3,13,Thursday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,5934.0,0.0,0.0,0.0
2025-03-14,2025,3,14,Friday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,7473.0,0.0,0.0,0.0
2025-03-15,2025,3,15,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,8871.0,0.0,0.0,0.0
2025-03-16,2025,3,16,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,14306.0,0.0,0.0,0.0
2025-03-17,2025,3,17,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,8418.0,0.0,0.0,0.0
2025-03-18,2025,3,18,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,11055.0,0.0,0.0,0.0
2025-03-19,2025,3,19,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,13959.0,0.0,0.0,0.0
2025-03-20,2025,3,20,Thursday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,16163.0,0.0,0.0,0.0
2025-03-21,2025,3,21,Friday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,19014.0,0.0,0.0,0.0
2025-03-22,2025,3,22,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,25211.0,0.0,0.0,0.0
2025-03-23,2025,3,23,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,10825.0,0.0,0.0,0.0
2025-03-24,2025,3,24,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,12894.0,0.0,0.0,0.0
2025-03-25,2025,3,25,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,16340.0,0.0,0.0,0.0
2025-03-26,2025,3,26,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,10356.0,0.0,0.0,0.0
2025-03-27,2025,3,27,Thursday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,16347.0,0.0,0.0,0.0
2025-03-28,2025,3,28,Friday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,20971.0,0.0,0.0,0.0
2025-03-29,2025,3,29,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,13241.0,0.0,0.0,0.0
2025-03-30,2025,3,30,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,16605.0,0.0,0.0,0.0
2025-03-31,2025,3,31,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,9686.0,0.0,0.0,0.0
2025-04-01,2025,4,1,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,12670.0,1269219.0,887696.0,1036133.0
2025-04-02,2025,4,2,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,20263.0,1307641.0,919979.0,942183.0
2025-04-03,2025,4,3,Thursday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,25579.0,1268139.0,922032.0,536222.0
2025-04-04,2025,4,4,Friday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,29230.0,1239036.0,849809.0,467225.0
2025-04-05,2025,4,5,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,15213.0,723420.0,445992.0,1014455.0
2025-04-06,2025,4,6,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,6842.0,571242.0,375927.0,1036879.0
2025-04-07,2025,4,7,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,10380.0,1198916.0,877530.0,1061317.0
2025-04-08,2025,4,8,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,14561.0,1269282.0,902833.0,1068506.0
2025-04-09,2025,4,9,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,15480.0,1301158.0,911596.0,987646.0
2025-04-10,2025,4,10,Thursday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,15283.0,1279465.0,910306.0,495083.0
2025-04-11,2025,4,11,Friday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,19523.0,1244181.0,827766.0,417442.0
2025-04-12,2025,4,12,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,31164.0,799736.0,494773.0,1006232.0
2025-04-13,2025,4,13,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,34205.0,661952.0,421864.0,1041830.0
2025-04-14,2025,4,14,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,25692.0,1276700.0,897961.0,1076773.0
2025-04-15,2025,4,15,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,23443.0,1326354.0,908282.0,1049814.0
2025-04-16,2025,4,16,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,34161.0,1391963.0,928272.0,984572.0
2025-04-17,2025,4,17,Thursday,0,0,1,spring,0,1,0.0,0.0,0.0,0.0,0.0,24569.0,1133819.0,731103.0,587045.0
2025-04-18,2025,4,18,Friday,0,1,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,4697.0,597083.0,346863.0,505474.0
2025-04-19,2025,4,19,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,15879.0,650784.0,376467.0,1009299.0
2025-04-20,2025,4,20,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,29015.0,614833.0,353285.0,1049937.0
2025-04-21,2025,4,21,Monday,0,1,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,20806.0,496768.0,282771.0,1066705.0
2025-04-22,2025,4,22,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,25713.0,1255130.0,889910.0,1037758.0
2025-04-23,2025,4,23,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,30508.0,1338586.0,930404.0,990027.0
2025-04-24,2025,4,24,Thursday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,8484.0,1299181.0,874239.0,581901.0
2025-04-25,2025,4,25,Friday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,7281.0,1141703.0,806346.0,477087.0
2025-04-26,2025,4,26,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,30415.0,768339.0,466934.0,1020018.0
2025-04-27,2025,4,27,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,37119.0,648974.0,388983.0,1082991.0
2025-04-28,2025,4,28,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,28780.0,1247677.0,903781.0,1089425.0
2025-04-29,2025,4,29,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,34010.0,1302736.0,911142.0,930993.0
2025-04-30,2025,4,30,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,30396.0,1373042.0,961672.0,507602.0
2025-05-01,2025,5,1,Thursday,0,1,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,43948.0,725141.0,463485.0,475196.0
2025-05-02,2025,5,2,Friday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,32749.0,995428.0,718881.0,391856.0
2025-05-03,2025,5,3,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,26139.0,678093.0,411647.0,318060.0
2025-05-04,2025,5,4,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,24069.0,552974.0,362249.0,1020331.0
2025-05-05,2025,5,5,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,19781.0,1176125.0,874285.0,1080051.0
2025-05-06,2025,5,6,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,23993.0,1235150.0,895128.0,1065268.0
2025-05-07,2025,5,7,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,21197.0,1252482.0,908521.0,1004461.0
2025-05-08,2025,5,8,Thursday,0,1,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,20819.0,622850.0,379270.0,666939.0
2025-05-09,2025,5,9,Friday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,17857.0,911608.0,624641.0,518797.0
2025-05-10,2025,5,10,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,26138.0,672246.0,421035.0,1037014.0
2025-05-11,2025,5,11,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,26832.0,603629.0,373786.0,1099109.0
2025-05-12,2025,5,12,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,23423.0,1202527.0,899930.0,1104198.0
2025-05-13,2025,5,13,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,31948.0,1271020.0,896610.0,1093805.0
2025-05-14,2025,5,14,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,31718.0,1293520.0,925997.0,1007844.0
2025-05-15,2025,5,15,Thursday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,19712.0,1276566.0,877858.0,606978.0
2025-05-16,2025,5,16,Friday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,13943.0,1126351.0,804176.0,495024.0
2025-05-17,2025,5,17,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,15789.0,732367.0,447468.0,1025670.0
2025-05-18,2025,5,18,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,12060.0,619700.0,377862.0,1078691.0
2025-05-19,2025,5,19,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,16558.0,1171310.0,863967.0,1099855.0
2025-05-20,2025,5,20,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,27837.0,1246733.0,899026.0,1068517.0
2025-05-21,2025,5,21,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,26763.0,1241625.0,885570.0,977001.0
2025-05-22,2025,5,22,Thursday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,12053.0,1187564.0,862478.0,549018.0
2025-05-23,2025,5,23,Friday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,21473.0,1183454.0,808325.0,477646.0
2025-05-24,2025,5,24,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,25500.0,745299.0,461205.0,1019165.0
2025-05-25,2025,5,25,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,13473.0,569848.0,357641.0,1051160.0
2025-05-26,2025,5,26,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,15721.0,1153186.0,858093.0,1073598.0
2025-05-27,2025,5,27,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,32369.0,1239708.0,887488.0,1055926.0
2025-05-28,2025,5,28,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,13101.0,1217823.0,865620.0,964680.0
2025-05-29,2025,5,29,Thursday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,24872.0,1274252.0,874093.0,623210.0
2025-05-30,2025,5,30,Friday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,27454.0,1165569.0,809243.0,501400.0
2025-05-31,2025,5,31,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,31676.0,755440.0,437984.0,1050923.0
2025-06-01,2025,6,1,Sunday,1,0,0,summer,0,0,0.0,0.0,0.0,0.0,0.0,23567.0,669295.0,380411.0,1109740.0
2025-06-02,2025,6,2,Monday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,14014.0,1182889.0,840958.0,584451.0
2025-06-03,2025,6,3,Tuesday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,33921.0,1237231.0,872154.0,1061686.0
2025-06-04,2025,6,4,Wednesday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,31074.0,1228853.0,873665.0,974505.0
2025-06-05,2025,6,5,Thursday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,18726.0,1183877.0,845547.0,577519.0
2025-06-06,2025,6,6,Friday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,19476.0,1082046.0,770347.0,522578.0
2025-06-07,2025,6,7,Saturday,1,0,0,summer,0,0,0.0,0.0,0.0,0.0,0.0,8741.0,647372.0,391531.0,1003252.0
2025-06-08,2025,6,8,Sunday,1,0,0,summer,0,0,0.0,0.0,0.0,0.0,0.0,12641.0,601491.0,340013.0,1070662.0
2025-06-09,2025,6,9,Monday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,23700.0,1237290.0,875335.0,513472.0
2025-06-10,2025,6,10,Tuesday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,27342.0,1277837.0,875295.0,1024465.0
2025-06-11,2025,6,11,Wednesday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,25827.0,1303735.0,882026.0,982141.0
2025-06-12,2025,6,12,Thursday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,29624.0,1266727.0,844121.0,717828.0
2025-06-13,2025,6,13,Friday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,29967.0,1126377.0,784348.0,613940.0
2025-06-14,2025,6,14,Saturday,1,0,0,summer,0,0,0.0,0.0,0.0,0.0,0.0,30723.0,774963.0,448338.0,1083036.0
2025-06-15,2025,6,15,Sunday,1,0,0,summer,0,0,0.0,0.0,0.0,0.0,0.0,23825.0,592341.0,378006.0,1118747.0
2025-06-16,2025,6,16,Monday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,14880.0,1164525.0,827224.0,1162719.0
2025-06-17,2025,6,17,Tuesday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,32801.0,1278283.0,861788.0,1103501.0
2025-06-18,2025,6,18,Wednesday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,31499.0,1293957.0,882295.0,1010848.0
2025-06-19,2025,6,19,Thursday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,30458.0,1284287.0,859541.0,665478.0
2025-06-20,2025,6,20,Friday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,27539.0,1139838.0,772204.0,554130.0
2025-06-21,2025,6,21,Saturday,1,0,0,summer,0,0,0.0,0.0,0.0,0.0,0.0,29044.0,700537.0,431375.0,1082009.0
2025-06-22,2025,6,22,Sunday,1,0,0,summer,0,0,0.0,0.0,0.0,0.0,0.0,27104.0,591244.0,370000.0,1107128.0
2025-06-23,2025,6,23,Monday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,14929.0,1131085.0,811003.0,1065972.0
2025-06-24,2025,6,24,Tuesday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,29837.0,1229491.0,855040.0,1094783.0
2025-06-25,2025,6,25,Wednesday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,31446.0,1285734.0,870939.0,955690.0
2025-06-26,2025,6,26,Thursday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,27928.0,1219256.0,856340.0,581091.0
2025-06-27,2025,6,27,Friday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,20507.0,1133427.0,782558.0,584616.0
2025-06-28,2025,6,28,Saturday,1,0,0,summer,0,0,0.0,0.0,0.0,0.0,0.0,22460.0,601526.0,401626.0,1030610.0
2025-06-29,2025,6,29,Sunday,1,0,0,summer,0,0,0.0,0.0,0.0,0.0,0.0,19308.0,518690.0,352112.0,1059977.0
2025-06-30,2025,6,30,Monday,0,0,0,summer,0,1,0.0,0.0,0.0,0.0,0.0,24632.0,943893.0,661395.0,1081970.0
2025-07-01,2025,7,1,Tuesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,28424.0,0.0,0.0,0.0
2025-07-02,2025,7,2,Wednesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,23417.0,0.0,0.0,0.0
2025-07-03,2025,7,3,Thursday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,19707.0,0.0,0.0,0.0
2025-07-04,2025,7,4,Friday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,20977.0,0.0,0.0,0.0
2025-07-05,2025,7,5,Saturday,1,1,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,1826.0,0.0,0.0,0.0
2025-07-06,2025,7,6,Sunday,1,1,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,1726.0,0.0,0.0,0.0
2025-07-07,2025,7,7,Monday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,1309.0,0.0,0.0,0.0
2025-07-08,2025,7,8,Tuesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,10540.0,0.0,0.0,0.0
2025-07-09,2025,7,9,Wednesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,19623.0,0.0,0.0,0.0
2025-07-10,2025,7,10,Thursday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,20530.0,0.0,0.0,0.0
2025-07-11,2025,7,11,Friday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,20136.0,0.0,0.0,0.0
2025-07-12,2025,7,12,Saturday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,7872.0,0.0,0.0,0.0
2025-07-13,2025,7,13,Sunday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,22135.0,0.0,0.0,0.0
2025-07-14,2025,7,14,Monday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,27129.0,0.0,0.0,0.0
2025-07-15,2025,7,15,Tuesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,22271.0,0.0,0.0,0.0
2025-07-16,2025,7,16,Wednesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,21690.0,0.0,0.0,0.0
2025-07-17,2025,7,17,Thursday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,18387.0,0.0,0.0,0.0
2025-07-18,2025,7,18,Friday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,19432.0,0.0,0.0,0.0
2025-07-19,2025,7,19,Saturday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,29767.0,0.0,0.0,0.0
2025-07-20,2025,7,20,Sunday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,27791.0,0.0,0.0,0.0
2025-07-21,2025,7,21,Monday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,15676.0,0.0,0.0,0.0
2025-07-22,2025,7,22,Tuesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,28371.0,0.0,0.0,0.0
2025-07-23,2025,7,23,Wednesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,32031.0,0.0,0.0,0.0
2025-07-24,2025,7,24,Thursday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,22470.0,0.0,0.0,0.0
2025-07-25,2025,7,25,Friday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,4951.0,0.0,0.0,0.0
2025-07-26,2025,7,26,Saturday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-27,2025,7,27,Sunday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-28,2025,7,28,Monday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-29,2025,7,29,Tuesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-30,2025,7,30,Wednesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31,2025,7,31,Thursday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,2025,8,1,Friday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02,2025,8,2,Saturday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-03,2025,8,3,Sunday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04,2025,8,4,Monday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-05,2025,8,5,Tuesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-06,2025,8,6,Wednesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-07,2025,8,7,Thursday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08,2025,8,8,Friday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-09,2025,8,9,Saturday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10,2025,8,10,Sunday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-11,2025,8,11,Monday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-12,2025,8,12,Tuesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-13,2025,8,13,Wednesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-14,2025,8,14,Thursday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-15,2025,8,15,Friday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-16,2025,8,16,Saturday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-17,2025,8,17,Sunday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18,2025,8,18,Monday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19,2025,8,19,Tuesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,2025,8,20,Wednesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21,2025,8,21,Thursday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,2025,8,22,Friday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-23,2025,8,23,Saturday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-24,2025,8,24,Sunday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25,2025,8,25,Monday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-26,2025,8,26,Tuesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,2025,8,27,Wednesday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-28,2025,8,28,Thursday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-29,2025,8,29,Friday,0,0,1,summer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-30,2025,8,30,Saturday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-31,2025,8,31,Sunday,1,0,1,summer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,2025,9,1,Monday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02,2025,9,2,Tuesday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,2025,9,3,Wednesday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-04,2025,9,4,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-05,2025,9,5,Friday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06,2025,9,6,Saturday,1,0,0,autumn,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-07,2025,9,7,Sunday,1,0,0,autumn,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-08,2025,9,8,Monday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-09,2025,9,9,Tuesday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-10,2025,9,10,Wednesday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,2025,9,11,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,2025,9,12,Friday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-13,2025,9,13,Saturday,1,0,0,autumn,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-14,2025,9,14,Sunday,1,0,0,autumn,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-15,2025,9,15,Monday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-16,2025,9,16,Tuesday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,2025,9,17,Wednesday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-18,2025,9,18,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-19,2025,9,19,Friday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-20,2025,9,20,Saturday,1,0,0,autumn,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-21,2025,9,21,Sunday,1,0,0,autumn,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-22,2025,9,22,Monday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,2025,9,23,Tuesday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,2025,9,24,Wednesday,0,0,0,autumn,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
