WSI,EG_EL_ABBREVIATION,TIME,DT,VALUE,FLAG1,QUALITY
0-203-0-11201020001,SCE,06:00,1965-02-13T06:00Z,2.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-02-14T06:00Z,0.0,N,0.0
0-203-0-11201020001,SCE,06:00,1965-02-15T06:00Z,2.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-02-16T06:00Z,0.0,N,0.0
0-203-0-11201020001,SCE,06:00,1965-02-17T06:00Z,2.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-02-18T06:00Z,7.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-02-19T06:00Z,5.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-02-20T06:00Z,4.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-02-21T06:00Z,4.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-02-22T06:00Z,4.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-02-23T06:00Z,3.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-02-24T06:00Z,1.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-02-25T06:00Z,0.0,N,0.0
0-203-0-11201020001,SCE,06:00,1965-02-26T06:00Z,0.0,N,0.0
0-203-0-11201020001,SCE,06:00,1965-02-27T06:00Z,2.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-02-28T06:00Z,1.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-01T06:00Z,1.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-02T06:00Z,0.0,N,0.0
0-203-0-11201020001,SCE,06:00,1965-03-03T06:00Z,10.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-04T06:00Z,8.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-05T06:00Z,5.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-06T06:00Z,5.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-07T06:00Z,27.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-08T06:00Z,24.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-09T06:00Z,21.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-10T06:00Z,16.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-11T06:00Z,11.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-12T06:00Z,7.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-13T06:00Z,7.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-14T06:00Z,5.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-15T06:00Z,3.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-16T06:00Z,0.0,N,0.0
0-203-0-11201020001,SCE,06:00,1965-03-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-22T06:00Z,0.0,P,0.0
0-203-0-11201020001,SCE,06:00,1965-03-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-03-31T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-04-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-05-31T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-06-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-07-31T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-08-31T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-09-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-10-31T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-12T06:00Z,8.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-13T06:00Z,4.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-14T06:00Z,2.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-15T06:00Z,2.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-16T06:00Z,2.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-17T06:00Z,2.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-18T06:00Z,2.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-19T06:00Z,9.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-20T06:00Z,3.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-21T06:00Z,1.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-22T06:00Z,0.0,N,0.0
0-203-0-11201020001,SCE,06:00,1965-11-23T06:00Z,0.0,N,0.0
0-203-0-11201020001,SCE,06:00,1965-11-24T06:00Z,0.0,N,0.0
0-203-0-11201020001,SCE,06:00,1965-11-25T06:00Z,0.0,N,0.0
0-203-0-11201020001,SCE,06:00,1965-11-26T06:00Z,0.0,N,0.0
0-203-0-11201020001,SCE,06:00,1965-11-27T06:00Z,0.0,P,0.0
0-203-0-11201020001,SCE,06:00,1965-11-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-11-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-24T06:00Z,3.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-25T06:00Z,0.0,N,0.0
0-203-0-11201020001,SCE,06:00,1965-12-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,1965-12-31T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-01-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-01-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-01-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-01-04T06:00Z,0.0,P,3.0
0-203-0-11201020001,SCE,06:00,2019-01-05T06:00Z,0.0,N,3.0
0-203-0-11201020001,SCE,06:00,2019-01-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-01-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-01-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-01-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-01-10T06:00Z,2.0,,3.0
0-203-0-11201020001,SCE,06:00,2019-01-11T06:00Z,1.0,,3.0
0-203-0-11201020001,SCE,06:00,2019-01-12T06:00Z,1.0,,3.0
0-203-0-11201020001,SCE,06:00,2019-01-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-01-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-01-15T06:00Z,0.0,N,3.0
0-203-0-11201020001,SCE,06:00,2019-01-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-01-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-01-18T06:00Z,0.0,,0.0
